facility_id,role,latitude,longitude,city_zone,industry_type,operating_temp_c,flow_capacity_kw,schedule_start_utc,schedule_end_utc,operational_days,current_status
cb74d135-11c1-40af-bb8c-2d179444bc0b,PRODUCER,27.735293,77.538179,Haryana & Delhi NCR,industrial,251.7,1573.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
e88deeeb-41e4-4e6f-9b83-61e2c5292f0f,PRODUCER,27.730373,77.536284,Haryana & Delhi NCR,industrial,139.8,16763.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
e5a88a15-1615-4642-bf0e-6d658856aac2,PRODUCER,27.707046,77.508256,Haryana & Delhi NCR,industrial,143.6,14920.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
a37285d4-5ce9-47a1-9a2b-d081d92aa20d,PRODUCER,27.765882,77.438598,Haryana & Delhi NCR,industrial,377.0,15911.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
86abc034-9d30-43da-9e30-4c5d41638709,PRODUCER,27.771678,77.44028,Haryana & Delhi NCR,industrial,155.8,11743.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
e2f1399d-fa69-4a21-8fed-21d1a831853b,PRODUCER,27.749158,77.238178,Haryana & Delhi NCR,industrial,302.7,2740.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
703fb917-88df-4b76-a019-a064a3690b84,PRODUCER,27.808751,77.427385,Haryana & Delhi NCR,industrial,259.4,11899.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
f54d18e0-4aeb-4cd6-824a-b187f2d9607e,PRODUCER,27.820328,77.418618,Haryana & Delhi NCR,industrial,234.1,13372.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
e91fbc65-35ca-454b-b833-bfa10729965f,PRODUCER,27.831232,77.413761,Haryana & Delhi NCR,industrial,336.8,7316.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
e6e95429-5569-43da-873f-f09e99fff6fb,PRODUCER,28.320958,77.3048,Haryana & Delhi NCR,industrial,91.9,19435.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
005375fb-513b-4887-a8d6-5c4fe68f79c3,PRODUCER,28.316825,77.299506,Haryana & Delhi NCR,industrial,120.5,10358.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
ebe82d52-735f-4f36-9e87-d8ee1c6aebc9,PRODUCER,28.321821,77.308246,Haryana & Delhi NCR,industrial,212.0,1403.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
566e0dba-271a-4f16-98b3-02da46274202,PRODUCER,27.877933,77.373619,Haryana & Delhi NCR,industrial,390.2,4204.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
1238a8a1-f8b6-4326-96a0-3fe34ebbf1f2,PRODUCER,28.017539,77.339627,Haryana & Delhi NCR,industrial,170.8,14771.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
c0387a48-19fe-4e6e-9cad-dfb4586c6b5a,PRODUCER,28.040359,77.343785,Haryana & Delhi NCR,industrial,392.7,3054.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
1f2468cd-665d-49de-bc4b-4b828e31e078,PRODUCER,28.095248,76.604667,Haryana & Delhi NCR,industrial,283.4,13071.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
66587ac3-fa3c-4b8b-8a0a-27561b1ec7c8,PRODUCER,28.111846,76.612177,Haryana & Delhi NCR,industrial,267.1,7855.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
064ba21d-fc10-44a5-aa9d-75b8510775cc,PRODUCER,29.960299,75.699727,Haryana & Delhi NCR,industrial,279.3,6159.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
e100a88f-9155-4c1c-8a9a-745e08391052,CONSUMER,28.373813,77.076136,Haryana & Delhi NCR,farmland,69.6,3657.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
84d8aae6-2de4-47a6-83c8-dd881ab5c4e7,PRODUCER,28.202976,77.313272,Haryana & Delhi NCR,industrial,361.0,11742.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
6a14ee9c-1e5d-462d-ba62-0acae2ae3da2,PRODUCER,28.203345,77.309747,Haryana & Delhi NCR,industrial,207.1,12708.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
fb760c77-bb1f-4faa-945b-a1d8baac9dd2,PRODUCER,28.211518,77.277778,Haryana & Delhi NCR,industrial,272.4,3395.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
745b4514-5790-4ce3-918a-e327a05cf684,PRODUCER,28.22783,77.303007,Haryana & Delhi NCR,industrial,357.6,7088.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
d449c28b-a5e0-4461-a9c9-43696f17e685,PRODUCER,28.223201,77.303781,Haryana & Delhi NCR,industrial,305.6,11487.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
235f4bd8-1c8a-4501-a1ca-5d1876ce5fa1,CONSUMER,29.5109,75.474558,Haryana & Delhi NCR,farmland,29.8,3237.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
ef2b98f3-88a6-438f-87d7-a8eda0de0e8e,CONSUMER,29.533898,75.477446,Haryana & Delhi NCR,farmland,62.3,1059.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
4f4f9cb8-2312-4c36-a452-b231ac0a1b63,PRODUCER,28.556938,77.265711,Haryana & Delhi NCR,industrial,80.6,18304.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
6e8d9ba9-847f-4b3f-aadf-e4317e2ccb78,PRODUCER,28.123227,76.632592,Haryana & Delhi NCR,industrial,175.7,13223.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
9d8e47e7-f412-408a-b1a6-f954dad713fa,PRODUCER,28.369062,76.937765,Haryana & Delhi NCR,industrial,293.0,8418.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
cd6fe3b3-4fbe-4efd-b27f-3f2167919aa6,PRODUCER,28.358647,76.93431,Haryana & Delhi NCR,industrial,338.8,19674.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
f6a37403-37b8-4bfb-8a3b-6e6f48a58023,PRODUCER,28.35937,76.932044,Haryana & Delhi NCR,industrial,189.4,8845.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
a1742027-7d66-44d1-bd95-aec259770bd8,PRODUCER,28.359335,76.930362,Haryana & Delhi NCR,industrial,367.7,2128.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
5964d90e-3855-4fe2-b205-89b1307889d9,CONSUMER,29.430226,76.564777,Haryana & Delhi NCR,farmland,53.7,2869.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
c3aa5129-bb8b-413e-b5a4-6b9f330e0566,CONSUMER,29.441567,76.562261,Haryana & Delhi NCR,farmland,51.1,2903.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
5af5d93d-c210-4826-8cc0-c13aa329a1ca,CONSUMER,29.435104,76.55602,Haryana & Delhi NCR,farmland,36.4,1609.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
016dcd91-5af6-4720-871f-882faf150495,CONSUMER,29.436093,76.550302,Haryana & Delhi NCR,farmland,38.7,2954.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
37847493-1cc8-4d56-9407-b9e550cf3571,CONSUMER,29.459714,76.552641,Haryana & Delhi NCR,farmland,56.9,3865.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
d2b2a876-9aad-4d30-b1bb-a7774df6a7e7,CONSUMER,29.461841,76.533756,Haryana & Delhi NCR,farmland,46.6,2728.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
5b2ef375-7eb5-44b3-9352-8738aba5121a,CONSUMER,29.45592,76.51769,Haryana & Delhi NCR,farmland,34.1,3497.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
4a7342b8-96f7-4be2-b407-adc3d631f6f8,CONSUMER,29.424389,76.555745,Haryana & Delhi NCR,farmland,50.8,1588.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
c4501ce1-d952-4ffd-b075-bdd0fa86127c,CONSUMER,29.425427,76.565974,Haryana & Delhi NCR,farmland,25.5,3357.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
94078e68-39b5-4530-ab9c-4b1410c0a2e6,CONSUMER,29.416391,76.560153,Haryana & Delhi NCR,farmland,75.7,2047.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
4dfc9f96-502c-42fe-a795-52cd48bca060,CONSUMER,29.412215,76.554986,Haryana & Delhi NCR,farmland,31.3,3040.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
66823efc-0abd-440d-91d4-a9e7d21a977c,PRODUCER,30.029201,76.328969,Haryana & Delhi NCR,industrial,386.9,2334.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
9cf227e4-cc51-45c8-85e6-e23f334f8a17,PRODUCER,28.799533,77.069265,Haryana & Delhi NCR,industrial,307.6,5506.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
0f4f1a9d-5b29-4ca7-816c-09978cf7e290,PRODUCER,28.797689,77.067151,Haryana & Delhi NCR,industrial,135.3,10062.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
f5ea349d-5ecb-4d0f-a0c5-ae96bf7f5e7a,PRODUCER,28.772216,77.110305,Haryana & Delhi NCR,industrial,279.9,11990.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
0976ec3b-5f84-44a6-acf4-c984f8c34a3d,PRODUCER,28.784254,77.127934,Haryana & Delhi NCR,industrial,117.7,19659.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
b765ba0e-dcbc-4bc0-96c8-8ed1cf976842,PRODUCER,28.778606,77.130624,Haryana & Delhi NCR,industrial,147.0,10872.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
7621a308-6cc7-4b20-a90f-24320909a946,CONSUMER,28.748269,77.162076,Haryana & Delhi NCR,farmland,85.7,2932.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
74810d13-e5a2-44dd-b3ca-921a6ee9df9a,PRODUCER,28.763937,77.133747,Haryana & Delhi NCR,industrial,99.8,10526.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
c71b852e-1551-46c6-9bac-1b934e5d41e0,PRODUCER,28.76956,77.132956,Haryana & Delhi NCR,industrial,361.8,6918.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
28e5fe47-1f3c-4098-95ad-5fb54ce30d64,PRODUCER,28.768898,77.13118,Haryana & Delhi NCR,industrial,273.6,18415.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
a0afa2eb-8f83-4cb5-8d79-ff52745fe74a,PRODUCER,28.790004,77.278189,Haryana & Delhi NCR,industrial,155.2,16550.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
d93f00c3-d8ce-47a4-bc04-4b4ab6e37e2b,PRODUCER,28.768595,77.129481,Haryana & Delhi NCR,industrial,164.3,18708.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
ae1f228e-2f0d-435f-b857-dffc015a18ff,PRODUCER,28.769485,77.126142,Haryana & Delhi NCR,industrial,191.9,13665.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
36b47307-f1e4-49b8-ba59-090fe68a6603,PRODUCER,28.77154,77.127973,Haryana & Delhi NCR,industrial,390.0,5941.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
9f11e068-6038-494c-aeb5-e61133fb5516,PRODUCER,28.773282,77.135553,Haryana & Delhi NCR,industrial,264.6,1726.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
f6b2494a-90f7-4b83-a454-8e72ec85b03b,PRODUCER,28.773908,77.133064,Haryana & Delhi NCR,industrial,353.6,4134.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
423691a4-967b-415a-b57b-11edf819860e,PRODUCER,28.780778,77.136963,Haryana & Delhi NCR,industrial,188.7,15293.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
883a90b8-df44-4f69-a929-3c485dc29ed6,CONSUMER,28.728343,77.206137,Haryana & Delhi NCR,farmland,53.4,835.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
b494070f-33f2-4af3-b66e-acdd8a2eefde,CONSUMER,28.748997,77.184112,Haryana & Delhi NCR,farmland,87.3,2083.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
85aac074-ae35-41ff-8fa8-707dae689489,PRODUCER,28.838223,77.123667,Haryana & Delhi NCR,industrial,215.2,13792.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
0aba29f7-981d-4a53-8986-7653b3407081,PRODUCER,28.74866,77.085263,Haryana & Delhi NCR,industrial,337.4,13763.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
420cc824-eb96-40e3-a464-c570d77adf31,PRODUCER,28.752686,77.081699,Haryana & Delhi NCR,industrial,87.1,18327.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
34352326-4286-497e-b60f-d15cda6aa1cd,PRODUCER,28.748354,77.07577,Haryana & Delhi NCR,industrial,343.4,8562.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
a0959258-369d-4625-80ad-141204dfc094,PRODUCER,28.747625,77.111538,Haryana & Delhi NCR,industrial,357.9,10456.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
dc44d2cf-5dd0-485f-9219-331cf3fbfd26,PRODUCER,27.821094,76.232235,Haryana & Delhi NCR,industrial,359.2,13421.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
e2d6e864-3280-4526-8f97-48353f87851c,PRODUCER,27.819787,76.234206,Haryana & Delhi NCR,industrial,374.8,6394.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
35c93111-4ae0-4345-bdcd-7aa4d80e0c60,PRODUCER,29.051124,77.466678,Haryana & Delhi NCR,industrial,81.8,12315.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
e2b30e55-43ba-405f-bab9-2bc00bdce6d7,PRODUCER,28.608771,77.180759,Haryana & Delhi NCR,industrial,165.6,13251.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
d3bc36b5-2618-4b18-a0ab-f39caa27713e,CONSUMER,28.740701,76.588961,Haryana & Delhi NCR,farmland,30.9,1342.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
18d56752-2fbe-46de-a983-3701f29f9461,CONSUMER,28.740391,76.587732,Haryana & Delhi NCR,farmland,51.0,1808.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
fce61d66-e0de-4658-a07f-bb40e5b4e83f,CONSUMER,28.724018,76.582068,Haryana & Delhi NCR,farmland,38.1,872.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
b12e57fb-759e-4c5a-8a74-a5945e62f9ca,CONSUMER,28.790306,76.552615,Haryana & Delhi NCR,farmland,56.5,2111.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
5fed9fd0-d2a2-4acd-a206-91901089bfe0,CONSUMER,28.894762,76.509872,Haryana & Delhi NCR,farmland,88.0,3511.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
1a12d2c8-f574-40b9-b31c-7ab793d4ea92,CONSUMER,30.204819,75.920784,Haryana & Delhi NCR,farmland,74.4,2716.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
5a00a33e-2751-4cf1-91ec-7bbc57135713,PRODUCER,28.040672,76.114248,Haryana & Delhi NCR,industrial,240.8,13859.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
8393cd47-0730-4d71-96c4-db283b94e819,PRODUCER,28.833699,77.12765,Haryana & Delhi NCR,industrial,367.9,1596.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
68024b33-745c-4331-a46d-6b995ecafa93,PRODUCER,28.705044,76.873329,Haryana & Delhi NCR,industrial,105.0,18449.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
95e40b92-ca48-4df5-af3d-4d58a09b0b7c,PRODUCER,27.968253,76.394302,Haryana & Delhi NCR,industrial,280.9,18741.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
06867043-f477-4327-af53-bb16b54e34c6,PRODUCER,27.972827,76.377452,Haryana & Delhi NCR,industrial,162.8,5851.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
2d6d9396-d12b-4eb1-8cbd-0010871a470e,CONSUMER,28.218599,77.061625,Haryana & Delhi NCR,farmland,85.6,2186.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
63c6a04b-66bf-4023-8264-513c22e549ad,CONSUMER,28.218089,77.062345,Haryana & Delhi NCR,farmland,53.5,1186.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
f8ee9489-1db2-4553-ab45-f8a583779723,CONSUMER,28.216547,77.06372,Haryana & Delhi NCR,farmland,37.4,2883.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
19da3bad-e542-4a26-aca2-2f5a218fbe1b,CONSUMER,28.217974,77.064353,Haryana & Delhi NCR,farmland,89.2,3072.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
b19065e8-dd88-49aa-a54c-cabd69955bb6,CONSUMER,28.219006,77.063273,Haryana & Delhi NCR,farmland,50.9,2667.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
52486ab9-1835-477c-bccf-cff4664d9259,CONSUMER,28.217658,77.065795,Haryana & Delhi NCR,farmland,79.2,3574.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
0d7b6a88-716e-44a6-aa0e-4f3fbd2a05a7,CONSUMER,28.2173,77.065527,Haryana & Delhi NCR,farmland,77.7,3275.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
6cf63ba5-2f71-4bfa-81a8-1b7ba7cc3da8,CONSUMER,28.216887,77.065174,Haryana & Delhi NCR,farmland,58.4,1337.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
70dd382b-2d6c-4523-82a8-98c5ccb6593c,CONSUMER,28.216373,77.064803,Haryana & Delhi NCR,farmland,62.8,671.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
bd19b2c1-86d4-4858-8de8-f4ed83e33b66,CONSUMER,28.216919,77.065949,Haryana & Delhi NCR,farmland,56.5,1532.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
2d3e2ed2-d250-4dfe-8665-8d6ab4d2d70b,CONSUMER,28.217285,77.06647,Haryana & Delhi NCR,farmland,87.1,683.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
9a33a2ba-57ba-4731-b29f-2beb93fb49c1,CONSUMER,28.215916,77.064902,Haryana & Delhi NCR,farmland,86.6,3921.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
2378a8db-6a06-45e1-87f7-29c782f460e8,CONSUMER,28.214572,77.063838,Haryana & Delhi NCR,farmland,58.3,758.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
ed6e4307-8183-4ca4-a31d-2bdde2e3c519,CONSUMER,28.215155,77.065003,Haryana & Delhi NCR,farmland,78.8,3567.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
e1980d1a-2600-4044-b3ea-86aeff617ebf,CONSUMER,28.213654,77.063408,Haryana & Delhi NCR,farmland,77.9,3867.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
623dc142-4dd4-4763-bd2a-334d30750418,CONSUMER,28.213648,77.064186,Haryana & Delhi NCR,farmland,41.1,3874.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
78d75274-1099-4695-ba39-58557b1c9a50,CONSUMER,28.213201,77.063178,Haryana & Delhi NCR,farmland,52.6,1181.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
ca836501-317e-4f75-9bfd-6f499a2b44ec,CONSUMER,28.213182,77.064119,Haryana & Delhi NCR,farmland,50.0,1047.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
39b5ac14-19a5-4147-8b68-a47aaa7e0106,CONSUMER,28.212672,77.063455,Haryana & Delhi NCR,farmland,54.4,1020.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
f9ac7fa1-2dce-4313-ad0e-8cb869ac011c,CONSUMER,28.213599,77.062785,Haryana & Delhi NCR,farmland,27.3,686.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
f71c26e6-083c-4a07-bdfd-e512f5ff94c5,PRODUCER,28.524662,77.091054,Haryana & Delhi NCR,industrial,303.1,4483.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
2dd3a6bd-d566-4ecf-97d5-dd233f4b23da,PRODUCER,28.524867,77.093011,Haryana & Delhi NCR,industrial,88.4,12592.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
c9695650-996f-4409-aa93-b5649325b452,PRODUCER,28.52567,77.091871,Haryana & Delhi NCR,industrial,82.3,16955.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
ed1f2572-5706-43f5-95c7-71ba2abaf708,PRODUCER,28.524345,77.091496,Haryana & Delhi NCR,industrial,266.1,12990.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
96b30546-2558-4b11-bc1b-ec6693b8f94c,PRODUCER,28.525946,77.09305,Haryana & Delhi NCR,industrial,226.5,13131.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
54b39e20-351d-4314-a919-76ef322e23db,PRODUCER,30.197386,75.872824,Haryana & Delhi NCR,industrial,288.6,8401.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
f4a79fd2-52b3-44b1-8140-af69b1ea1591,PRODUCER,27.901921,76.307173,Haryana & Delhi NCR,industrial,304.6,10751.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
64cf91e4-1081-4d78-bbb5-c5435cc5c418,PRODUCER,28.437473,77.310046,Haryana & Delhi NCR,industrial,290.9,10544.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
0f1e1def-fb33-4fba-bbdd-66692d2f957d,PRODUCER,28.654107,77.341644,Haryana & Delhi NCR,industrial,153.6,4882.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
8be38c1a-6d27-447a-9d9c-853255318d1c,PRODUCER,28.650645,77.332943,Haryana & Delhi NCR,industrial,94.1,12930.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
63bf0dcd-420d-432e-ba39-b30a37e14eb0,PRODUCER,28.648527,77.330746,Haryana & Delhi NCR,industrial,118.7,17481.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
b1639b14-f588-458c-ae14-6a0c1106bec1,PRODUCER,28.662108,77.348828,Haryana & Delhi NCR,industrial,307.5,12984.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
2df4289f-7d27-4143-bcb8-bbecf83c88d9,PRODUCER,28.666139,77.342095,Haryana & Delhi NCR,industrial,316.9,5867.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
1740e7bb-287f-4526-9674-54363790ce9d,PRODUCER,28.66527,77.345839,Haryana & Delhi NCR,industrial,382.1,15106.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
30d99333-4cbe-428a-988b-71f551acc862,PRODUCER,28.66308,77.343295,Haryana & Delhi NCR,industrial,155.3,19510.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
f8df96f8-de30-4507-b870-f32de576202b,PRODUCER,28.655521,77.340488,Haryana & Delhi NCR,industrial,142.8,2512.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
7d997155-c7b9-44ec-93c3-8bc56360ac36,PRODUCER,28.062703,76.404375,Haryana & Delhi NCR,industrial,218.0,8042.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
dc6b631c-fc71-40fd-b942-03c5c69f7c30,PRODUCER,28.062347,76.4028,Haryana & Delhi NCR,industrial,96.7,7104.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
d1aa278b-45d8-4686-a599-a3fd4478db25,PRODUCER,28.073721,76.40064,Haryana & Delhi NCR,industrial,84.6,18422.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
dd5b7000-b19e-40bc-863f-ee18c95d21cf,PRODUCER,28.074409,76.403975,Haryana & Delhi NCR,industrial,116.4,13513.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
de922bce-3941-4bc4-8400-49ae9f7cfda9,PRODUCER,28.077234,76.404515,Haryana & Delhi NCR,industrial,124.1,4360.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
62dff2b3-369f-456a-8520-f3212f30ba1e,CONSUMER,29.803856,75.343697,Haryana & Delhi NCR,farmland,76.6,3485.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
fb053050-0d5c-476f-bd62-2e84e06965b7,PRODUCER,28.688237,76.990862,Haryana & Delhi NCR,industrial,290.5,13699.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
402dc8b2-94e7-4bf1-a17b-7e2c8c3bea3b,PRODUCER,28.536731,77.309129,Haryana & Delhi NCR,industrial,317.3,6791.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
1d1b7d4e-ed6b-4335-beaf-80a791f6338f,PRODUCER,28.46909,76.825249,Haryana & Delhi NCR,industrial,241.6,6658.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
94809532-e1df-4fb9-bfa8-8e4cf5d99ca3,CONSUMER,28.801086,77.218017,Haryana & Delhi NCR,farmland,67.5,1056.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
af3ef600-53cb-4ba1-8dfc-335a5aab15b2,CONSUMER,28.801358,77.215691,Haryana & Delhi NCR,farmland,69.3,2182.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
4a9585e8-7062-4428-9751-af82f2107dcc,CONSUMER,28.798876,77.214726,Haryana & Delhi NCR,farmland,32.2,2380.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
75404eec-e6cb-4e0f-a339-c1cb00d0d8ae,CONSUMER,28.798571,77.217059,Haryana & Delhi NCR,farmland,74.2,1920.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
37315b7c-2690-43d3-a590-202d49e018d0,CONSUMER,28.798106,77.220686,Haryana & Delhi NCR,farmland,28.2,1970.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
b376d4ba-5b01-49df-b2d3-4a78231210fd,CONSUMER,28.796339,77.2167,Haryana & Delhi NCR,farmland,37.9,2462.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
0d0dd654-f56e-49d9-a637-e7ca48b6a7e7,CONSUMER,28.795928,77.219539,Haryana & Delhi NCR,farmland,70.7,3867.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
ab376b89-7e78-476a-ba6c-bc004000c40c,CONSUMER,28.795663,77.221389,Haryana & Delhi NCR,farmland,61.5,3720.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
b463dfdc-cc06-4a97-a6b6-d1103276759c,CONSUMER,28.79907,77.213296,Haryana & Delhi NCR,farmland,63.9,3177.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
1db0a695-ad77-4321-ad5d-1d70759ed8bf,CONSUMER,28.794787,77.216519,Haryana & Delhi NCR,farmland,87.4,767.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
c3734b5e-d87f-4e50-9b9f-ef2cfb4d69d3,CONSUMER,28.793577,77.220016,Haryana & Delhi NCR,farmland,77.6,1879.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
4b09860e-69f5-4f01-a03e-24f72b3381a5,CONSUMER,28.795557,77.225923,Haryana & Delhi NCR,farmland,76.5,1655.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
88baaf16-41c6-461d-92dc-4f96b72b7e5d,CONSUMER,28.802866,77.216461,Haryana & Delhi NCR,farmland,64.5,3896.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
85978997-2471-480f-8c54-83b705a48f89,CONSUMER,28.803248,77.218572,Haryana & Delhi NCR,farmland,87.5,3889.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
97d6ce6e-26e6-4deb-a4f5-fdb90ab09144,CONSUMER,28.802339,77.219965,Haryana & Delhi NCR,farmland,47.2,1835.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
de62accd-47fd-4b3f-b4db-c659b1ce7861,CONSUMER,28.802699,77.219931,Haryana & Delhi NCR,farmland,82.4,3117.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
